@@,0:0:8.202,8202,0,0
@@,0:0:9.127,9127,0,0
@@,0:0:10.53,10053,0,0
@@,0:0:10.986,10986,0,0
@@,0:0:11.918,11918,0,0
@@,0:0:12.847,12847,0,0
@@,0:0:13.778,13778,0,0
@@,0:0:14.712,14712,0,0
@@,0:0:15.650,15650,0,0
@@,0:0:16.587,16587,0,0
@@,0:0:17.519,17519,0,0
@@,0:0:18.453,18453,0,0
@@,0:0:19.385,19385,0,0
@@,0:0:20.316,20316,0,0
@@,0:0:21.252,21252,0,0
@@,0:0:22.188,22188,0,0
@@,0:0:23.116,23116,0,0
@@,0:0:24.48,24048,0,0
@@,0:0:24.979,24979,0,0
@@,0:0:25.917,25917,0,0
@@,0:0:26.848,26848,0,0
@@,0:0:27.780,27780,0,0
@@,0:0:28.716,28716,0,0
@@,0:0:29.645,29645,0,0
@@,0:0:30.578,30578,0,0
@@,0:0:31.512,31512,0,0
@@,0:0:32.446,32446,0,0
@@,0:0:33.65922,33386,0,0
@@,0:0:34.65859,34323,0,0
@@,0:0:35.65801,35265,0,0
@@,0:0:36.65743,36207,0,0
@@,0:0:37.65689,37153,0,0
@@,0:0:38.65631,38095,0,0
@@,0:0:39.65576,39040,0,0
@@,0:0:39.66526,39990,0,0
@@,0:0:40.66474,40938,0,0
@@,0:0:41.66418,41882,0,0
@@,0:0:42.66364,42828,0,0
@@,0:0:43.66306,43770,0,0
@@,0:0:44.66249,44713,0,0
@@,0:0:45.66198,45662,0,0
@@,0:0:46.66144,46608,0,0
@@,0:0:47.66092,47556,0,0
@@,0:0:48.66034,48498,0,0
@@,0:0:49.65972,49436,0,0
@@,0:0:50.65912,50376,0,0
@@,0:0:51.65854,51318,0,0
@@,0:0:52.65793,52257,0,0
@@,0:0:53.65731,53195,0,0
@@,0:0:54.65671,54135,0,0
@@,0:0:55.65615,55079,0,0
@@,0:0:56.65558,56022,0,0
@@,0:0:56.66497,56961,0,0
@@,0:0:57.66439,57903,0,0
@@,0:0:58.66381,58845,0,0
@@,0:0:59.66321,59785,0,0
@@,0:1:0.713,60713,0,0
@@,0:1:1.642,61642,0,0
@@,0:1:2.568,62568,0,0
@@,0:1:3.498,63498,0,0
@@,0:1:4.422,64422,0,0
@@,0:1:5.352,65352,0,0
@@,0:1:6.282,66282,0,0
@@,0:1:7.209,67209,0,0
@@,0:1:8.136,68136,0,0
@@,0:1:9.64,69064,0,0
@@,0:1:9.997,69997,0,0
@@,0:1:10.932,70932,0,0
@@,0:1:11.864,71864,0,0
@@,0:1:12.795,72795,0,0
@@,0:1:13.726,73726,0,0
@@,0:1:14.662,74662,0,0
@@,0:1:15.595,75595,0,0
@@,0:1:16.527,76527,0,0
@@,0:1:17.463,77463,0,0
@@,0:1:18.399,78399,0,0
@@,0:1:19.330,79330,0,0
@@,0:1:20.264,80264,0,0
@@,0:1:21.193,81193,0,0
@@,0:1:22.123,82123,0,0
@@,0:1:23.56,83056,0,0
@@,0:1:23.987,83987,0,0
@@,0:1:24.919,84919,0,0
@@,0:1:25.852,85852,0,0
@@,0:1:26.781,86781,0,0
@@,0:1:27.715,87715,0,0
@@,0:1:28.648,88648,0,0
@@,0:1:29.584,89584,0,0
@@,0:1:30.520,90520,0,0
@@,0:1:31.454,91454,0,0
@@,0:1:32.383,92383,0,0
@@,0:1:33.65857,93321,0,0
@@,0:1:34.65797,94261,0,0
@@,0:1:35.65741,95205,0,0
@@,0:1:36.65681,96145,0,0
@@,0:1:37.65620,97084,0,0
@@,0:1:38.65560,98024,0,0
@@,0:1:38.66498,98962,0,0
@@,0:1:39.66438,99902,0,0
@@,0:1:40.66381,100845,0,0
@@,0:1:41.66327,101791,0,0
@@,0:1:42.66273,102737,0,0
@@,0:1:43.66217,103681,0,0
@@,0:1:44.66159,104623,0,0
@@,0:1:45.66105,105569,0,0
@@,0:1:46.66049,106513,0,0
@@,0:1:47.65997,107461,0,0
@@,0:1:48.65941,108405,0,0
@@,0:1:49.65883,109347,0,0
@@,0:1:50.65830,110294,0,0
@@,0:1:51.65774,111238,0,0
@@,0:1:52.65717,112181,0,0
@@,0:1:53.65659,113123,0,0
@@,0:1:54.65605,114069,0,0
@@,0:1:55.65549,115013,0,0
@@,0:1:55.66497,115961,0,0
@@,0:1:56.66444,116908,0,0
@@,0:1:57.66392,117856,0,0
@@,0:1:58.66338,118802,0,0
@@,0:1:59.66284,119748,0,0
@@,0:2:0.680,120680,0,0
@@,0:2:1.616,121616,0,0
@@,0:2:2.552,122552,0,0
@@,0:2:3.482,123482,0,0
@@,0:2:4.410,124410,0,0
@@,0:2:5.342,125342,0,0
@@,0:2:6.274,126274,0,0
@@,0:2:7.203,127203,0,0
@@,0:2:8.135,128135,0,0
@@,0:2:9.65,129065,0,0
@@,0:2:9.997,129997,0,0
@@,0:2:10.932,130932,0,0
@@,0:2:11.870,131870,0,0
@@,0:2:12.804,132804,0,0
@@,0:2:13.739,133739,0,0
@@,0:2:14.677,134677,0,0
@@,0:2:15.613,135613,0,0
@@,0:2:16.553,136553,0,0
@@,0:2:17.486,137486,0,0
@@,0:2:18.424,138424,0,0
@@,0:2:19.362,139362,0,0
@@,0:2:20.300,140300,0,0
@@,0:2:21.237,141237,0,0
@@,0:2:22.171,142171,0,0
@@,0:2:23.108,143108,0,0
@@,0:2:24.43,144043,0,0
@@,0:2:24.988,144988,0,0
@@,0:2:25.921,145921,0,0
@@,0:2:26.856,146856,0,0
@@,0:2:27.794,147794,0,0
@@,0:2:28.734,148734,0,0
@@,0:2:29.669,149669,0,0
@@,0:2:30.603,150603,0,0
@@,0:2:31.541,151541,0,0
@@,0:2:32.475,152475,0,0
@@,0:2:33.65953,153417,0,0
@@,0:2:34.65898,154362,0,0
@@,0:2:35.65847,155311,0,0
@@,0:2:36.65793,156257,0,0
@@,0:2:37.65741,157205,0,0
@@,0:2:38.65689,158153,0,0
@@,0:2:39.65637,159101,0,0
@@,0:2:40.65586,160050,0,0
@@,0:2:40.66530,160994,0,0
@@,0:2:41.66476,161940,0,0
@@,0:2:42.66420,162884,0,0
@@,0:2:43.66366,163830,0,0
@@,0:2:44.66315,164779,0,0
@@,0:2:45.66262,165726,0,0
@@,0:2:46.66210,166674,0,0
@@,0:2:47.66160,167624,0,0
@@,0:2:48.66108,168572,0,0
@@,0:2:49.66055,169519,0,0
@@,0:2:50.66003,170467,0,0
@@,0:2:51.65949,171413,0,0
@@,0:2:52.65895,172359,0,0
@@,0:2:53.65843,173307,0,0
@@,0:2:54.65788,174252,0,0
@@,0:2:55.65734,175198,0,0
@@,0:2:56.65682,176146,0,0
@@,0:2:57.65630,177094,0,0
@@,0:2:58.65577,178041,0,0
@@,0:2:58.66521,178985,0,0
@@,0:2:59.66470,179934,0,0
@@,0:3:0.871,180871,0,0
@@,0:3:1.805,181805,0,0
@@,0:3:2.737,182737,0,0
@@,0:3:3.671,183671,0,0
@@,0:3:4.609,184609,0,0
@@,0:3:5.545,185545,0,0
@@,0:3:6.478,186478,0,0
@@,0:3:7.416,187416,0,0
@@,0:3:8.354,188354,0,0
@@,0:3:9.286,189286,0,0
@@,0:3:10.226,190226,0,0
@@,0:3:11.164,191164,0,0
@@,0:3:12.105,192105,0,0
@@,0:3:13.42,193042,0,0
@@,0:3:13.978,193978,0,0
@@,0:3:14.912,194912,0,0
@@,0:3:15.848,195848,0,0
@@,0:3:16.792,196792,0,0
@@,0:3:17.730,197730,0,0
@@,0:3:18.667,198667,0,0
@@,0:3:19.605,199605,0,0
@@,0:3:20.541,200541,0,0
@@,0:3:21.477,201477,0,0
@@,0:3:22.417,202417,0,0
@@,0:3:23.356,203356,0,0
@@,0:3:24.298,204298,0,0
@@,0:3:25.234,205234,0,0
@@,0:3:26.172,206172,0,0
@@,0:3:27.101,207101,0,0
@@,0:3:28.43,208043,0,0
@@,0:3:28.977,208977,0,0
@@,0:3:29.915,209915,0,0
@@,0:3:30.860,210860,0,0
@@,0:3:31.796,211796,0,0
@@,0:3:32.741,212741,0,0
@@,0:3:33.66223,213687,0,0
@@,0:3:34.66253,214717,0,0
@@,0:3:35.66281,215745,0,0
@@,0:3:36.66312,216776,0,0
@@,0:3:37.66338,217802,0,0
@@,0:3:38.66364,218828,0,0
@@,0:3:39.66392,219856,0,0
@@,0:3:40.66418,220882,0,0
@@,0:3:41.66444,221908,0,0
@@,0:3:42.66468,222932,0,0
@@,0:3:43.66490,223954,0,0
@@,0:3:44.66512,224976,0,0
@@,0:3:46.65536,226000,0,0
@@,0:3:47.65560,227024,0,0
@@,0:3:48.65587,228051,0,0
@@,0:3:49.65611,229075,0,0
@@,0:3:50.65638,230102,0,0
@@,0:3:51.65659,231123,0,0
@@,0:3:52.65686,232150,0,0
@@,0:3:53.65710,233174,0,0
@@,0:3:54.65734,234198,0,0
@@,0:3:55.65762,235226,0,0
@@,0:3:56.65788,236252,0,0
@@,0:3:57.65813,237277,0,0
@@,0:3:58.65837,238301,0,0
@@,0:3:59.65861,239325,0,0
@@,0:4:0.335,240335,0,0
@@,0:4:1.346,241346,0,0
@@,0:4:2.353,242353,0,0
@@,0:4:3.359,243359,0,0
@@,0:4:4.366,244366,0,0
@@,0:4:5.374,245374,0,0
@@,0:4:6.384,246384,0,0
@@,0:4:7.393,247393,0,0
@@,0:4:8.403,248403,0,0
@@,0:4:9.412,249412,0,0
@@,0:4:10.423,250423,0,0
@@,0:4:11.439,251439,0,0
@@,0:4:12.454,252454,0,0
@@,0:4:13.466,253466,0,0
@@,0:4:14.481,254481,0,0
@@,0:4:15.493,255493,0,0
@@,0:4:16.506,256506,0,0
@@,0:4:17.520,257520,0,0
@@,0:4:18.534,258534,0,0
@@,0:4:19.550,259550,0,0
@@,0:4:20.563,260563,0,0
